userid,probability
59192,0.02595820091664791
59193,0.0037827412597835064
59194,0.0034767899196594954
59195,0.02540762349963188
59196,0.0030849971808493137
59197,0.03987795487046242
59198,0.02837172895669937
59199,0.010225449688732624
59200,0.00307401642203331
59201,0.03124857321381569
59202,0.055562086403369904
59203,0.00335081503726542
59204,0.005156630650162697
59205,0.007077323272824287
59206,0.011243701912462711
59207,0.004565132316201925
59208,0.027417562901973724
59209,0.03206973522901535
59210,0.03656318411231041
59211,0.028927862644195557
59212,0.0382610522210598
59213,0.019807282835245132
59214,0.004430592060089111
59215,0.022089194506406784
59216,0.031058965250849724
59217,0.05475710332393646
59218,0.02708420716226101
59219,0.005610153544694185
59220,0.03273630887269974
59221,0.003630059538409114
59222,0.0027420094702392817
59223,0.0045396555215120316
59224,0.0039343698881566525
59225,0.019005758687853813
59226,0.003504633903503418
59227,0.0037293138448148966
59228,0.0032285689376294613
59229,0.025212043896317482
59230,0.0034243357367813587
59231,0.02253047190606594
59232,0.020151307806372643
59233,0.005323734600096941
59234,0.0026493286713957787
59235,0.002869085408747196
59236,0.004701452795416117
59237,0.005678336601704359
59238,0.04332750663161278
59239,0.03758039325475693
59240,0.005051734857261181
59241,0.010754230432212353
59242,0.002286712871864438
59243,0.011592191644012928
59244,0.003759043989703059
59245,0.010507998988032341
59246,0.0046777199022471905
59247,0.052832428365945816
59248,0.003454027231782675
59249,0.0035966825671494007
59250,0.025414247065782547
59251,0.027136966586112976
59252,0.005170629359781742
59253,0.05658700689673424
59254,0.0027670522686094046
59255,0.004555945284664631
59256,0.10315799713134766
59257,0.0034066089428961277
59258,0.012021070346236229
59259,0.0042105307802557945
59260,0.025078844279050827
59261,0.025294193997979164
59262,0.004396101925522089
59263,0.0038006629329174757
59264,0.03048265352845192
59265,0.008224585093557835
59266,0.03795681893825531
59267,0.01509173959493637
59268,0.030625684186816216
59269,0.0059010968543589115
59270,0.005530964117497206
59271,0.029605884104967117
59272,0.02183680422604084
59273,0.002899640006944537
59274,0.004611268173903227
59275,0.00404127174988389
59276,0.028388770297169685
59277,0.029610097408294678
59278,0.003501937026157975
59279,0.027009019628167152
59280,0.024284571409225464
59281,0.0036576094571501017
59282,0.03136570006608963
59283,0.007239381317049265
59284,0.0033691220451146364
59285,0.003371704136952758
59286,0.04235617443919182
59287,0.0026776548475027084
59288,0.02306659147143364
59289,0.018803898245096207
59290,0.00853126123547554
59291,0.0025003061164170504
59292,0.0034543804358690977
59293,0.026784570887684822
59294,0.002498046262189746
59295,0.018566269427537918
59296,0.0031189837027341127
59297,0.00468292273581028
59298,0.003288927022367716
59299,0.0349021852016449
59300,0.0065941340290009975
59301,0.004239273723214865
59302,0.0026081781834363937
59303,0.0035976700019091368
59304,0.06786812096834183
59305,0.0027059498243033886
59306,0.010893194004893303
59307,0.0050841281190514565
59308,0.012742872349917889
59309,0.029241742566227913
59310,0.003001681761816144
59311,0.008141953498125076
59312,0.003468540497124195
59313,0.0038942249957472086
59314,0.0050492240116000175
59315,0.0035213951487094164
59316,0.009514798410236835
59317,0.018494198098778725
59318,0.021968459710478783
59319,0.037518370896577835
59320,0.04482384771108627
59321,0.003550362540408969
59322,0.008821659721434116
59323,0.026717621833086014
59324,0.03009464405477047
59325,0.003329018596559763
59326,0.014984066598117352
59327,0.015369382686913013
59328,0.004164944868534803
59329,0.004150999244302511
59330,0.0033309590071439743
59331,0.003278920892626047
59332,0.004714541602879763
59333,0.04159575700759888
59334,0.02903693914413452
59335,0.003198325866833329
59336,0.034641772508621216
59337,0.004352576099336147
59338,0.01010898407548666
59339,0.007429308257997036
59340,0.005948840640485287
59341,0.004115831572562456
59342,0.03710959851741791
59343,0.02784443460404873
59344,0.02115439437329769
59345,0.004724479746073484
59346,0.0038619895931333303
59347,0.025710569694638252
59348,0.053685370832681656
59349,0.005338185001164675
59350,0.0268226470798254
59351,0.025449201464653015
59352,0.029703130945563316
59353,0.020400267094373703
59354,0.004938369616866112
59355,0.005055283196270466
59356,0.003572387620806694
59357,0.03184600546956062
59358,0.0032450873404741287
59359,0.003318380331620574
59360,0.003849756671115756
59361,0.0054947491735219955
59362,0.03562435135245323
59363,0.08833620697259903
59364,0.0029413539450615644
59365,0.012452321127057076
59366,0.00560797518119216
59367,0.08488385379314423
59368,0.004311155993491411
59369,0.006629763171076775
59370,0.0034464560449123383
59371,0.034583788365125656
59372,0.018094070255756378
59373,0.005237556993961334
59374,0.004321077838540077
59375,0.01135654654353857
59376,0.026715679094195366
59377,0.004738576710224152
59378,0.00401264987885952
59379,0.004846701864153147
59380,0.0028242398984730244
59381,0.022235190495848656
59382,0.01971161738038063
59383,0.0029241740703582764
59384,0.015182245522737503
59385,0.010174717754125595
59386,0.011238486506044865
59387,0.023593971505761147
59388,0.0046761129051446915
59389,0.004557136446237564
59390,0.11305795609951019
59391,0.00552870100364089
59392,0.01112370751798153
59393,0.07654824107885361
59394,0.0034368543419986963
59395,0.002472460735589266
59396,0.0023959865793585777
59397,0.00370523682795465
59398,0.02312123030424118
59399,0.0038576184306293726
59400,0.002801811322569847
59401,0.06442269682884216
59402,0.010906986892223358
59403,0.002548831282183528
59404,0.010523220524191856
59405,0.024235684424638748
59406,0.003894008928909898
59407,0.002911768388003111
59408,0.0321582555770874
59409,0.033533718436956406
59410,0.004452116787433624
59411,0.09899438172578812
59412,0.0044907499104738235
59413,0.023632720112800598
59414,0.00591544434428215
59415,0.0051238941960036755
59416,0.019050560891628265
59417,0.040646713227033615
59418,0.0075787510722875595
59419,0.005722885951399803
59420,0.008318633772432804
59421,0.016637790948152542
59422,0.02804105542600155
59423,0.005700944922864437
59424,0.031727757304906845
59425,0.027449768036603928
59426,0.01781519129872322
59427,0.004678772762417793
59428,0.0039011568296700716
59429,0.004892588127404451
59430,0.02090548165142536
59431,0.010365030728280544
59432,0.015269514173269272
59433,0.031212858855724335
59434,0.011045153252780437
59435,0.003556790528818965
59436,0.003267974127084017
59437,0.024502666667103767
59438,0.005220640916377306
59439,0.030417300760746002
59440,0.004295250400900841
59441,0.004788768012076616
59442,0.004391416907310486
59443,0.003244638442993164
59444,0.002290048636496067
59445,0.004898130428045988
59446,0.007168847601860762
59447,0.010225951671600342
59448,0.005431907717138529
59449,0.01774444244801998
59450,0.0029584597796201706
59451,0.002336123725399375
59452,0.021924184635281563
59453,0.024974064901471138
59454,0.03052583523094654
59455,0.009698093868792057
59456,0.005780207924544811
59457,0.0039361026138067245
59458,0.00507863936945796
59459,0.005809674505144358
59460,0.03252888470888138
59461,0.0033046642784029245
59462,0.03211933374404907
59463,0.004172576125711203
59464,0.004914638586342335
59465,0.0036223188508301973
59466,0.0042751748114824295
59467,0.0031674467027187347
59468,0.018666891381144524
59469,0.0030350175220519304
59470,0.005117789376527071
59471,0.019447563216090202
59472,0.0025876211002469063
59473,0.002892434597015381
59474,0.006068674847483635
59475,0.002349463291466236
59476,0.014830847270786762
59477,0.0032133518252521753
59478,0.010651526041328907
59479,0.011344837956130505
59480,0.003987626172602177
59481,0.03827718645334244
59482,0.012499071657657623
59483,0.0042449296452105045
59484,0.01621895655989647
59485,0.007517220452427864
59486,0.006745238788425922
59487,0.028374426066875458
59488,0.009626389481127262
59489,0.0038305670022964478
59490,0.02250124327838421
59491,0.05142761766910553
59492,0.012946064583957195
59493,0.004059601575136185
59494,0.031482115387916565
59495,0.0349242128431797
59496,0.00538961635902524
59497,0.028049414977431297
59498,0.0035153646022081375
59499,0.011996042914688587
59500,0.021749647334218025
59501,0.004802657291293144
59502,0.015440143644809723
59503,0.0053384327329695225
59504,0.0035189343616366386
59505,0.034930650144815445
59506,0.0025663417764008045
59507,0.02798890508711338
59508,0.003602533135563135
59509,0.0023601131979376078
59510,0.06903491169214249
59511,0.03912191465497017
59512,0.01574338972568512
59513,0.003988950047641993
59514,0.003506801323965192
59515,0.007703753653913736
59516,0.0033635420259088278
59517,0.0030550649389624596
59518,0.015105580911040306
59519,0.0033834101632237434
59520,0.008680876344442368
59521,0.012589945457875729
59522,0.027174152433872223
59523,0.0297133456915617
59524,0.03538030385971069
59525,0.009070547297596931
59526,0.003466149792075157
59527,0.01736721582710743
59528,0.017403626814484596
59529,0.03129659220576286
59530,0.008863505907356739
59531,0.02309551276266575
59532,0.02613132633268833
59533,0.01824887841939926
59534,0.003964604344218969
59535,0.005516434088349342
59536,0.03149337321519852
59537,0.0030109374783933163
59538,0.013455160893499851
59539,0.015597047284245491
59540,0.012025358155369759
59541,0.004085203167051077
59542,0.03827039524912834
59543,0.023993348702788353
59544,0.01782159134745598
59545,0.0034466178622096777
59546,0.03661734238266945
59547,0.037514060735702515
59548,0.01270610373467207
59549,0.026294883340597153
59550,0.004229092504829168
59551,0.011884549632668495
59552,0.035357795655727386
59553,0.01551893912255764
59554,0.02781161293387413
59555,0.02782142348587513
59556,0.002547485986724496
59557,0.002957102609798312
59558,0.0031045484356582165
59559,0.010469574481248856
59560,0.007348188199102879
59561,0.022281421348452568
59562,0.003309807041659951
59563,0.01873255893588066
59564,0.003660693299025297
59565,0.004661882296204567
59566,0.028244279325008392
59567,0.004659396130591631
59568,0.0030337367206811905
59569,0.013589313253760338
59570,0.03542714938521385
59571,0.004852671641856432
59572,0.006486533209681511
59573,0.002328737173229456
59574,0.018475105985999107
59575,0.017645636573433876
59576,0.003181172301992774
59577,0.016025995835661888
59578,0.00329127861186862
59579,0.0382453128695488
59580,0.017698301002383232
59581,0.0025286374147981405
59582,0.003104808274656534
59583,0.0035748190712183714
59584,0.034652940928936005
59585,0.0033099111169576645
59586,0.014958225190639496
59587,0.03357720375061035
59588,0.004805123433470726
59589,0.0038917844649404287
59590,0.0044038305059075356
59591,0.07863610982894897
59592,0.005574533250182867
59593,0.002585341688245535
59594,0.0031607255805283785
59595,0.037842098623514175
59596,0.044635869562625885
59597,0.013923502527177334
59598,0.0027014140505343676
59599,0.025290697813034058
59600,0.025655344128608704
59601,0.003721544286236167
59602,0.027446966618299484
59603,0.037680789828300476
59604,0.004113326780498028
59605,0.0548468716442585
59606,0.0022271156776696444
59607,0.031233159825205803
59608,0.004206592217087746
59609,0.03509226068854332
59610,0.0032131655607372522
59611,0.03115682676434517
59612,0.007329998537898064
59613,0.03626437485218048
59614,0.004715839866548777
59615,0.007167988922446966
59616,0.06862404197454453
59617,0.0042363619431853294
59618,0.011042475700378418
59619,0.003992210142314434
59620,0.0038100769743323326
59621,0.005509697366505861
59622,0.023964911699295044
59623,0.009800992906093597
59624,0.003688003635033965
59625,0.006582024972885847
59626,0.005386386066675186
59627,0.0435766838490963
59628,0.0030204339418560266
59629,0.004640740342438221
59630,0.004020140506327152
59631,0.027657750993967056
59632,0.007791008334606886
59633,0.005477819591760635
59634,0.004208354279398918
59635,0.0030267988331615925
59636,0.00817954633384943
59637,0.004687401000410318
59638,0.004358247853815556
59639,0.04276517033576965
59640,0.004235563799738884
59641,0.03788292780518532
59642,0.002828106051310897
59643,0.028184494003653526
59644,0.004482267424464226
59645,0.024229077622294426
59646,0.006202312186360359
59647,0.00476620951667428
59648,0.00456487201154232
59649,0.009026452898979187
59650,0.0035228943452239037
59651,0.004775478504598141
59652,0.006509189028292894
59653,0.003544956911355257
59654,0.00258642272092402
59655,0.010542154312133789
59656,0.003994935192167759
59657,0.02158568985760212
59658,0.005677639506757259
59659,0.004769752733409405
59660,0.020330553874373436
59661,0.003890226362273097
59662,0.005944240838289261
59663,0.01493073534220457
59664,0.07804370671510696
59665,0.00465733977034688
59666,0.003403665265068412
59667,0.0035851760767400265
59668,0.10384051501750946
59669,0.0830061212182045
59670,0.003622686956077814
59671,0.012559737078845501
59672,0.005992545746266842
59673,0.004126781597733498
59674,0.004599850624799728
59675,0.005184572655707598
59676,0.010016019456088543
59677,0.030467979609966278
59678,0.002829614095389843
59679,0.016958365216851234
59680,0.010676750913262367
59681,0.003557251999154687
59682,0.022597946226596832
59683,0.0055963508784770966
59684,0.0028685671277344227
59685,0.002338697900995612
59686,0.004216643050312996
59687,0.017284246161580086
59688,0.002372067654505372
59689,0.020828599110245705
59690,0.009724975563585758
59691,0.018402818590402603
59692,0.025152964517474174
59693,0.0035884566605091095
59694,0.003500554710626602
59695,0.00365394982509315
59696,0.002999977208673954
59697,0.0038171042688190937
59698,0.007831045426428318
59699,0.0061473846435546875
59700,0.003337341360747814
59701,0.0028236019425094128
59702,0.005537766497582197
59703,0.0033692391589283943
59704,0.031489577144384384
59705,0.04306276887655258
59706,0.0157220046967268
59707,0.0032436903566122055
59708,0.0026492089964449406
59709,0.007187388371676207
59710,0.0033087816555052996
59711,0.0031299549154937267
59712,0.0057814354076981544
59713,0.00314321112819016
59714,0.014769446104764938
59715,0.002919908845797181
59716,0.0020729387179017067
59717,0.018537187948822975
59718,0.004896501544862986
59719,0.033585868775844574
59720,0.0031038078013807535
59721,0.0034380597062408924
59722,0.015910407528281212
59723,0.009465488605201244
59724,0.038909219205379486
59725,0.0026475111953914165
59726,0.004727884195744991
59727,0.0035508887376636267
59728,0.010238280519843102
59729,0.006191599648445845
59730,0.004821507725864649
59731,0.019152622669935226
59732,0.0031269004102796316
59733,0.005611914675682783
59734,0.005316227674484253
59735,0.008962198160588741
59736,0.0038693672977387905
59737,0.002961251651868224
59738,0.03676574304699898
59739,0.0026618961710482836
59740,0.023945864289999008
59741,0.013404768891632557
59742,0.006249625701457262
59743,0.02466115728020668
59744,0.003275863127782941
59745,0.03495924174785614
59746,0.05600326508283615
59747,0.013323423452675343
59748,0.004712497349828482
59749,0.009841758757829666
59750,0.016803253442049026
59751,0.019298594444990158
59752,0.0036517230328172445
59753,0.003270752727985382
59754,0.030812330543994904
59755,0.028478674590587616
59756,0.003333289874717593
59757,0.004036290571093559
59758,0.007592438254505396
59759,0.011651995591819286
59760,0.05209515616297722
59761,0.006973744370043278
59762,0.0038920710794627666
59763,0.003230445086956024
59764,0.013345971703529358
59765,0.011342192068696022
59766,0.002454686677083373
59767,0.01305908989161253
59768,0.01109551265835762
59769,0.013227339833974838
59770,0.018194401636719704
59771,0.017222976312041283
59772,0.013392874039709568
59773,0.002603468718007207
59774,0.0040503679774701595
59775,0.07630306482315063
59776,0.0021122219040989876
59777,0.0027647532988339663
59778,0.003952351864427328
59779,0.036537736654281616
59780,0.004526963923126459
59781,0.01451308373361826
59782,0.01247311383485794
59783,0.013111241161823273
59784,0.0025339783169329166
59785,0.012366650626063347
59786,0.008297936990857124
59787,0.011861300095915794
59788,0.043852586299180984
59789,0.004409083630889654
59790,0.0037738627288490534
59791,0.0036838483065366745
59792,0.003824525512754917
59793,0.0327913723886013
59794,0.003131178207695484
59795,0.003244629595428705
59796,0.03687654435634613
59797,0.024500815197825432
59798,0.0030920824501663446
59799,0.004881660919636488
59800,0.0047172317281365395
59801,0.00388239580206573
59802,0.0033342044334858656
59803,0.0024262862280011177
59804,0.020023291930556297
59805,0.021799685433506966
59806,0.01597396284341812
59807,0.018257200717926025
59808,0.002477512462064624
59809,0.0324077382683754
59810,0.003783336142078042
59811,0.025847110897302628
59812,0.015198316425085068
59813,0.003966900520026684
59814,0.031731978058815
59815,0.006508850492537022
59816,0.004836650565266609
59817,0.03259393200278282
59818,0.01892692781984806
59819,0.0027709337882697582
59820,0.0022598784416913986
59821,0.011948110535740852
59822,0.01702250726521015
59823,0.02366224117577076
59824,0.02139916829764843
59825,0.026116393506526947
59826,0.02036931924521923
59827,0.012104137800633907
59828,0.0057190777733922005
59829,0.006975742522627115
59830,0.02307107299566269
59831,0.02959851361811161
59832,0.02106163091957569
59833,0.0029797658789902925
59834,0.002292392309755087
59835,0.004424154292792082
59836,0.003875332185998559
59837,0.023522472009062767
59838,0.01781202107667923
59839,0.009366012178361416
59840,0.005157120060175657
59841,0.0031580026261508465
59842,0.07949589192867279
59843,0.016951609402894974
59844,0.08675437420606613
59845,0.0056474460288882256
59846,0.023514511063694954
59847,0.0029594360385090113
59848,0.0035448723938316107
59849,0.005586715880781412
59850,0.001967420568689704
59851,0.0427146777510643
59852,0.0140098100528121
59853,0.018579954281449318
59854,0.0054122875444591045
59855,0.016084391623735428
59856,0.02210291288793087
59857,0.0038494861219078302
59858,0.007788830436766148
59859,0.0033522583544254303
59860,0.006581498309969902
59861,0.006820988841354847
59862,0.0040119849145412445
59863,0.024613404646515846
59864,0.006435391493141651
59865,0.01787237636744976
59866,0.00655317259952426
59867,0.010504771955311298
59868,0.004952902439981699
59869,0.009508841671049595
59870,0.0038072767201811075
59871,0.009865363128483295
59872,0.014514890499413013
59873,0.005386682227253914
59874,0.03606772422790527
59875,0.0037227412685751915
59876,0.004219540860503912
59877,0.037205543369054794
59878,0.02910754457116127
59879,0.0030796255450695753
59880,0.046391211450099945
59881,0.035557132214307785
59882,0.015525328926742077
59883,0.021515293046832085
59884,0.03483864665031433
59885,0.008727829903364182
59886,0.0036893775686621666
59887,0.05461682751774788
59888,0.011242207139730453
59889,0.003922454547137022
59890,0.009018591605126858
59891,0.020232170820236206
59892,0.024767929688096046
59893,0.02361925132572651
59894,0.038121357560157776
59895,0.040973469614982605
59896,0.004752456676214933
59897,0.03252338990569115
59898,0.004175838548690081
59899,0.07893172651529312
59900,0.003283316735178232
59901,0.02320769801735878
59902,0.026933178305625916
59903,0.004404096398502588
59904,0.03547978028655052
59905,0.02391214668750763
59906,0.023291951045393944
59907,0.005578116048127413
59908,0.03631110116839409
59909,0.0027758649084717035
59910,0.040406063199043274
59911,0.021286705508828163
59912,0.005686057731509209
59913,0.025083759799599648
59914,0.041472867131233215
59915,0.0038051342125982046
59916,0.002971275243908167
59917,0.0028604783583432436
59918,0.006608448922634125
59919,0.022603007033467293
59920,0.012688977643847466
59921,0.012678425759077072
59922,0.007672507781535387
59923,0.031691163778305054
59924,0.006223937496542931
59925,0.0035972564946860075
59926,0.01765400357544422
59927,0.019496263936161995
59928,0.005516130942851305
59929,0.024147383868694305
59930,0.013160024769604206
59931,0.006349749397486448
59932,0.012441952712833881
59933,0.016312375664711
59934,0.0044904774986207485
59935,0.0038317262660712004
59936,0.037523601204156876
59937,0.009834488853812218
59938,0.00452923821285367
59939,0.0033047348260879517
59940,0.022734807804226875
59941,0.03910849988460541
59942,0.015468142926692963
59943,0.02584635280072689
59944,0.012462963350117207
59945,0.021208906546235085
59946,0.003486951580271125
59947,0.014534221030771732
59948,0.004078986123204231
59949,0.00334416376426816
59950,0.014196617528796196
59951,0.004947225097566843
59952,0.036621976643800735
59953,0.003352036699652672
59954,0.005669042468070984
59955,0.025476375594735146
59956,0.003895712550729513
59957,0.06463175266981125
59958,0.0035662329755723476
59959,0.0025709241162985563
59960,0.013374431990087032
59961,0.0051337797194719315
59962,0.00544098811224103
59963,0.01961110159754753
59964,0.0032297216821461916
59965,0.04288233444094658
59966,0.006528462748974562
59967,0.0024138623848557472
59968,0.004304643254727125
59969,0.008502667769789696
59970,0.03482981026172638
59971,0.0036152454558759928
59972,0.003612989094108343
59973,0.004788281861692667
59974,0.027142198756337166
59975,0.004399735014885664
59976,0.003713843645527959
59977,0.015229931101202965
59978,0.002293678466230631
59979,0.03722037002444267
59980,0.005472328048199415
59981,0.021793391555547714
59982,0.002851953962817788
59983,0.008678886108100414
59984,0.004991262685507536
59985,0.003565887687727809
59986,0.003325669327750802
59987,0.00367503659799695
59988,0.007575047202408314
59989,0.0034430641680955887
59990,0.004029648378491402
59991,0.004157418385148048
59992,0.003335327608510852
59993,0.02650470659136772
59994,0.004013818223029375
59995,0.036826640367507935
59996,0.028813254088163376
59997,0.0024309128057211637
59998,0.0029598723631352186
59999,0.004998720716685057
60000,0.0029748796951025724
60001,0.02238442748785019
60002,0.0027578321751207113
60003,0.020412947982549667
60004,0.018068743869662285
60005,0.00427245581522584
60006,0.03216400742530823
60007,0.002380057703703642
60008,0.004363678861409426
60009,0.0039939070120453835
60010,0.051039230078458786
60011,0.014613837003707886
60012,0.023132044821977615
60013,0.040369290858507156
60014,0.002819165587425232
60015,0.010429410263895988
60016,0.0024888382758945227
60017,0.020139625295996666
60018,0.05672522634267807
60019,0.030114782974123955
60020,0.0053980788215994835
60021,0.0057466598227620125
60022,0.018638601526618004
60023,0.02243461087346077
60024,0.003463221015408635
60025,0.0026208101771771908
60026,0.0045559583231806755
60027,0.00967453233897686
60028,0.03159518167376518
60029,0.008932976052165031
60030,0.004301964771002531
60031,0.013614264316856861
60032,0.02833765186369419
60033,0.0031978897750377655
60034,0.01612181030213833
60035,0.003686621319502592
60036,0.004191594198346138
60037,0.02702941559255123
60038,0.019410932436585426
60039,0.0026398117188364267
60040,0.0032018166966736317
60041,0.004074678756296635
60042,0.02049512416124344
60043,0.019829921424388885
60044,0.003069898346439004
60045,0.0036850981414318085
60046,0.022243957966566086
60047,0.004570506978780031
60048,0.004362646955996752
60049,0.03166600316762924
60050,0.016463233157992363
60051,0.001862217322923243
60052,0.005396435037255287
60053,0.0181522686034441
60054,0.007886005565524101
60055,0.020898323506116867
60056,0.003473827149719
60057,0.038879673928022385
60058,0.041059739887714386
60059,0.003216094570234418
60060,0.004689145367592573
60061,0.010988839901983738
60062,0.006458662915974855
60063,0.01095063891261816
60064,0.0036239817272871733
60065,0.003437863662838936
60066,0.03880644589662552
60067,0.0058639985509216785
60068,0.004010375123471022
60069,0.02808236889541149
60070,0.0047363825142383575
60071,0.029937943443655968
60072,0.01171700470149517
60073,0.0038299560546875
60074,0.013382311910390854
60075,0.005624146666377783
60076,0.015086679719388485
60077,0.0411335714161396
60078,0.048034995794296265
60079,0.01734495721757412
60080,0.003849184140563011
60081,0.002251027850434184
60082,0.003697419073432684
60083,0.0396810807287693
60084,0.005225196480751038
60085,0.011227423325181007
60086,0.005755633115768433
60087,0.03942223638296127
60088,0.003143184119835496
60089,0.005401282105594873
60090,0.016188496723771095
60091,0.00543144391849637
60092,0.0033825740683823824
60093,0.012381947599351406
60094,0.014090171083807945
60095,0.0029519659001380205
60096,0.015041491948068142
60097,0.016407856717705727
60098,0.0025356768164783716
60099,0.028167428448796272
60100,0.022692320868372917
60101,0.05438477545976639
60102,0.009531480260193348
60103,0.016665000468492508
60104,0.005729616619646549
60105,0.03647344186902046
60106,0.0033093353267759085
60107,0.025294193997979164
60108,0.005585397128015757
60109,0.002541688969358802
60110,0.0057538459077477455
60111,0.004170113708823919
60112,0.03850391507148743
60113,0.028931885957717896
60114,0.003085026517510414
60115,0.003826357191428542
60116,0.021524861454963684
60117,0.03277253359556198
60118,0.004022302571684122
60119,0.005482913460582495
60120,0.0041920398361980915
60121,0.02336358278989792
60122,0.05137615278363228
60123,0.03160883113741875
60124,0.003069958183914423
60125,0.003224871587008238
60126,0.003347254591062665
60127,0.005520134698599577
60128,0.004139503929764032
60129,0.004239005967974663
60130,0.013504226692020893
60131,0.02083440124988556
60132,0.0037910090759396553
60133,0.003440707456320524
60134,0.013369160704314709
60135,0.004051370080560446
60136,0.002974968869239092
60137,0.023578740656375885
60138,0.005563460290431976
60139,0.007077350281178951
60140,0.0037587422411888838
60141,0.003560891142114997
60142,0.012334758415818214
60143,0.003495307406410575
60144,0.031548578292131424
60145,0.025494370609521866
60146,0.0492139495909214
60147,0.002866483759135008
60148,0.027162155136466026
60149,0.020320141687989235
60150,0.0037866553757339716
60151,0.007450597360730171
60152,0.004126015584915876
60153,0.0030235182493925095
60154,0.02651846408843994
60155,0.00651040393859148
60156,0.023196611553430557
60157,0.0034311639610677958
60158,0.0037305753212422132
60159,0.046494871377944946
60160,0.04383676499128342
60161,0.004655797500163317
60162,0.02378600835800171
60163,0.002910990733653307
60164,0.002273581689223647
60165,0.003135394537821412
60166,0.002682371996343136
60167,0.04470006749033928
60168,0.026616860181093216
60169,0.005073748528957367
60170,0.012252944521605968
60171,0.006251435726881027
60172,0.011782139539718628
60173,0.003674832172691822
60174,0.04301602765917778
60175,0.039501555263996124
60176,0.009898489341139793
60177,0.042875025421381
60178,0.022337913513183594
60179,0.003869547275826335
60180,0.005094955209642649
60181,0.004096569959074259
60182,0.0042686257511377335
60183,0.0027920003049075603
60184,0.003769451519474387
60185,0.0034539401531219482
60186,0.015045788139104843
60187,0.012211635708808899
60188,0.018285322934389114
60189,0.02783861570060253
60190,0.016557632014155388
60191,0.017576085403561592
60192,0.00522774551063776
60193,0.008387692272663116
60194,0.005725993309170008
60195,0.0038243127055466175
60196,0.008342296816408634
60197,0.03193245455622673
60198,0.003909082151949406
60199,0.013548376969993114
60200,0.029971079900860786
60201,0.004286378156393766
60202,0.04064471274614334
60203,0.0033920409623533487
60204,0.005071389954537153
60205,0.0038376660086214542
60206,0.028423098847270012
60207,0.005848191678524017
60208,0.021353859454393387
60209,0.018874462693929672
60210,0.010359046049416065
60211,0.0043500373139977455
60212,0.0027901981957256794
60213,0.03338852524757385
60214,0.004001691937446594
60215,0.004569322802126408
60216,0.04355582222342491
60217,0.028608018532395363
60218,0.0030500947032123804
60219,0.0035704514011740685
60220,0.012244637124240398
60221,0.005945209879428148
60222,0.003578904550522566
60223,0.0033860141411423683
60224,0.003961026668548584
60225,0.004301425535231829
60226,0.0044264462776482105
60227,0.025118375197052956
60228,0.026924168691039085
60229,0.01686530001461506
60230,0.003248789580538869
60231,0.0032695431727916002
60232,0.02474885992705822
60233,0.032270338386297226
60234,0.0035980395041406155
60235,0.006049907300621271
60236,0.004666883032768965
60237,0.01609625667333603
60238,0.03914622962474823
60239,0.00554537121206522
60240,0.0037102587521076202
60241,0.026326125487685204
60242,0.00996998231858015
60243,0.011666413396596909
60244,0.0038313441909849644
60245,0.00789646990597248
60246,0.004423050209879875
60247,0.037010401487350464
60248,0.0026132503990083933
60249,0.028904376551508904
60250,0.007937535643577576
60251,0.004537135362625122
60252,0.0028780580032616854
60253,0.0030308333225548267
60254,0.0045845299027860165
60255,0.011472927406430244
60256,0.020173203200101852
60257,0.003243477549403906
60258,0.0036008048336952925
60259,0.023741018027067184
60260,0.0114218108355999
60261,0.005253538489341736
60262,0.0022705106530338526
60263,0.037072762846946716
60264,0.006096409633755684
60265,0.0038941437378525734
60266,0.022018762305378914
60267,0.02075992524623871
60268,0.018138417974114418
60269,0.010442961938679218
60270,0.01216433010995388
60271,0.015330442227423191
60272,0.0048366435803473
60273,0.003614353947341442
60274,0.004009758122265339
60275,0.008601305074989796
60276,0.006434543989598751
60277,0.003880288451910019
60278,0.0027048641350120306
60279,0.00824524462223053
60280,0.004758658353239298
60281,0.0035363263450562954
60282,0.006322361063212156
60283,0.005465966183692217
60284,0.002739852527156472
60285,0.012363744899630547
60286,0.008083267137408257
60287,0.031031262129545212
60288,0.004969582427293062
60289,0.012020974420011044
60290,0.013753097504377365
60291,0.029703136533498764
60292,0.03457111865282059
60293,0.027704743668437004
60294,0.002994539448991418
60295,0.0022376496344804764
60296,0.0030423009302467108
60297,0.038379646837711334
60298,0.006377790588885546
60299,0.020165344700217247
60300,0.004241438116878271
60301,0.003119031200185418
60302,0.0031880566384643316
60303,0.014173857867717743
60304,0.0029921159148216248
60305,0.029322002083063126
60306,0.01588704064488411
60307,0.0027934785466641188
60308,0.0030983388423919678
60309,0.0034395826514810324
60310,0.00446288101375103
60311,0.005882596131414175
60312,0.003777180565521121
60313,0.010928153991699219
60314,0.020058976486325264
60315,0.0035398213658481836
60316,0.0033838909585028887
60317,0.002263599308207631
60318,0.002226651646196842
60319,0.0023438658099621534
60320,0.026600182056427002
60321,0.020151909440755844
60322,0.012422135099768639
60323,0.0026490893214941025
60324,0.013026981614530087
60325,0.020838908851146698
60326,0.015549390576779842
60327,0.004861690569669008
60328,0.004568392410874367
60329,0.0030784092377871275
60330,0.0035954539198428392
60331,0.003762976499274373
60332,0.01731831207871437
60333,0.00282418355345726
60334,0.024136992171406746
60335,0.006636310834437609
60336,0.007005337625741959
60337,0.009124844335019588
60338,0.0034318978432565928
60339,0.04727938771247864
